benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench8_cub_flagged;1024;16;1024;4096;-0.5;-0.5;-0.5;-0.5;18.3096;0.01;109.232
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;16;1024;4096;0;-0.5;-0.5;0;2.1515;0.01;929.582
bench1_base_variant;2048;16;1024;4096;0;0;0;0;22.1474;0.01;90.304
bench2_base_variant_skipping;2048;16;1024;4096;0;0;0;0;4.40648;0.01;453.877
bench3_3pass_streaming;2048;16;1024;4096;-0.5;-0.5;-0.5;-0.5;3.97094;0.01;503.659
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;16;1024;4096;0;-0.5;-0.5;0;8.96251;0.01;223.152
bench5_3pass_optimized_read_skipping_partial_pss;2048;16;1024;4096;0;0;-0.5;0;2.08933;0.01;957.246
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;16;1024;4096;0;0;0;0;2.0265;0.01;986.925
bench7_3pass_optimized_read_skipping_cub_pss;2048;16;1024;4096;0;-0.5;-0.5;0;1.85058;0.01;1080.74
bench8_cub_flagged;2048;16;1024;4096;-0.5;-0.5;-0.5;-0.5;18.3089;0.01;109.237
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;16;1024;4096;0;-0.5;-0.5;0;1.91005;0.01;1047.09
bench1_base_variant;4096;16;1024;4096;0;0;0;0;40.164;0.01;49.7958
bench2_base_variant_skipping;4096;16;1024;4096;0;0;0;0;5.59667;0.01;357.355
bench3_3pass_streaming;4096;16;1024;4096;-0.5;-0.5;-0.5;-0.5;3.96221;0.01;504.769
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;16;1024;4096;0;-0.5;-0.5;0;9.28605;0.01;215.377
bench5_3pass_optimized_read_skipping_partial_pss;4096;16;1024;4096;0;0;-0.5;0;2.27445;0.01;879.334
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;16;1024;4096;0;0;0;0;2.18229;0.01;916.469
bench7_3pass_optimized_read_skipping_cub_pss;4096;16;1024;4096;0;-0.5;-0.5;0;2.06741;0.01;967.395
bench8_cub_flagged;4096;16;1024;4096;-0.5;-0.5;-0.5;-0.5;18.3167;0.01;109.19
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;16;1024;4096;0;-0.5;-0.5;0;2.13094;0.01;938.551
bench1_base_variant;512;32;1024;4096;0;0;0;0;10.9705;0.01;182.307
bench2_base_variant_skipping;512;32;1024;4096;0;0;0;0;10.5583;0.01;189.425
