benchmark;chunk_length;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.19419;0.57;298.031
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.87587;0.57;322.508
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;4.07656;0.57;306.631
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;4.03254;0.57;309.978
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.89738;0.57;320.729
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.08586;0.57;405.074
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.50464;0.57;356.67
bench1_base_variant;1024;1024;4096;0;0;0;0;95.7873;0.57;13.0497
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;96.491;0.57;12.9546
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.11554;0.57;303.727
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.9275;0.57;318.268
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;4.01891;0.57;311.029
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;4.00166;0.57;312.37
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.88707;0.57;321.579
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.07992;0.57;405.855
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.5391;0.57;353.197
bench1_base_variant;2048;1024;4096;0;0;0;0;97.0114;0.57;12.8851
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;97.5155;0.57;12.8185
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.11384;0.57;303.852
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.92886;0.57;318.158
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;4.01794;0.57;311.105
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;4.00075;0.57;312.441
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.89808;0.57;320.671
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.08386;0.57;405.337
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.53501;0.57;353.606
bench1_base_variant;4096;1024;4096;0;0;0;0;88.0688;0.57;14.1935
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;88.7206;0.57;14.0892
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.10995;0.57;304.14
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.92717;0.57;318.296
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;4.01693;0.57;311.183
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;4.0016;0.57;312.375
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.90779;0.57;319.874
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.08123;0.57;405.682
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.53302;0.57;353.805
bench1_base_variant;512;1024;4096;0;0;0;0;106.309;0.61;11.7582
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;104.754;0.61;11.9327
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.30458;0.61;290.389
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.94774;0.61;316.637
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;4.15091;0.61;301.139
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;4.10707;0.61;304.353
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.97461;0.61;314.496
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.16147;0.61;395.385
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.59418;0.61;347.785
bench1_base_variant;1024;1024;4096;0;0;0;0;104.537;0.61;11.9575
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;105.357;0.61;11.8645
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.23718;0.61;295.007
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.00307;0.61;312.26
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;4.08702;0.61;305.846
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;4.06904;0.61;307.198
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.96062;0.61;315.607
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.15667;0.61;395.987
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.62968;0.61;344.383
bench1_base_variant;2048;1024;4096;0;0;0;0;105.687;0.61;11.8274
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;106.199;0.61;11.7703
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.23189;0.61;295.376
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.99803;0.61;312.654
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;4.08083;0.61;306.31
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;4.07088;0.61;307.059
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.96387;0.61;315.348
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.15389;0.61;396.336
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.62006;0.61;345.298
bench1_base_variant;4096;1024;4096;0;0;0;0;95.8717;0.61;13.0383
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;96.4229;0.61;12.9637
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.22531;0.61;295.836
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.00365;0.61;312.215
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;4.08938;0.61;305.67
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;4.07019;0.61;307.111
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.97792;0.61;314.235
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.15728;0.61;395.91
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.62096;0.61;345.212
bench1_base_variant;512;1024;4096;0;0;0;0;115.704;0.65;10.8034
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;113.698;0.65;10.9941
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.39803;0.65;284.218
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.03261;0.65;309.973
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;4.23461;0.65;295.187
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;4.18749;0.65;298.508
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.05336;0.65;308.386
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.23798;0.65;386.043
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.70171;0.65;337.682
bench1_base_variant;1024;1024;4096;0;0;0;0;113.207;0.65;11.0417
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;113.794;0.65;10.9848
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.30141;0.65;290.603
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.08368;0.65;306.096
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;4.16675;0.65;299.994
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;4.1595;0.65;300.517
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.03918;0.65;309.468
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.23221;0.65;386.733
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.74099;0.65;334.136
bench1_base_variant;2048;1024;4096;0;0;0;0;114.767;0.65;10.8917
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;115.381;0.65;10.8336
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.30333;0.65;290.473
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.08302;0.65;306.146
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;4.16587;0.65;300.057
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;4.15256;0.65;301.019
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.04882;0.65;308.732
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.23446;0.65;386.463
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.73678;0.65;334.512
bench1_base_variant;4096;1024;4096;0;0;0;0;103.716;0.65;12.0522
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;104.291;0.65;11.9857
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.30821;0.65;290.144
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.08186;0.65;306.233
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;4.16162;0.65;300.364
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;4.15496;0.65;300.845
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.05853;0.65;307.993
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.23286;0.65;386.654
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.74086;0.65;334.147
bench1_base_variant;512;1024;4096;0;0;0;0;124.492;0.69;10.0408
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;122.761;0.69;10.1824
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.50667;0.69;277.367
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.11965;0.69;303.424
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;4.32483;0.69;289.029
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;4.28077;0.69;292.004
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.14574;0.69;301.514
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.32078;0.69;376.417
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.84589;0.69;325.022
bench1_base_variant;1024;1024;4096;0;0;0;0;122.673;0.69;10.1897
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;123.077;0.69;10.1563
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.42258;0.69;282.641
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.17163;0.69;299.643
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;4.25832;0.69;293.543
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;4.24342;0.69;294.573
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.12498;0.69;303.032
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.31704;0.69;376.842
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.87984;0.69;322.178
bench1_base_variant;2048;1024;4096;0;0;0;0;123.586;0.69;10.1144
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;123.948;0.69;10.0848
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.43886;0.69;281.604
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.17082;0.69;299.702
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;4.25499;0.69;293.773
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;4.24168;0.69;294.695
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.13755;0.69;302.111
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.31922;0.69;376.595
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.87035;0.69;322.968
bench1_base_variant;4096;1024;4096;0;0;0;0;112.074;0.69;11.1533
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;112.605;0.69;11.1008
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.4159;0.69;283.068
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.17963;0.69;299.069
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;4.25208;0.69;293.974
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;4.23539;0.69;295.132
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.14784;0.69;301.362
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.31523;0.69;377.048
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.87747;0.69;322.375
bench1_base_variant;512;1024;4096;0;0;0;0;134.17;0.73;9.31652
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;131.373;0.73;9.5149
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.65762;0.73;268.378
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.20058;0.73;297.578
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;4.40781;0.73;283.588
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;4.35787;0.73;286.837
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.23032;0.73;295.486
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.40299;0.73;367.324
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.97307;0.73;314.618
bench1_base_variant;1024;1024;4096;0;0;0;0;131.562;0.73;9.50124
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;131.995;0.73;9.47008
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.55613;0.73;274.356
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.2563;0.73;293.682
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;4.33226;0.73;288.533
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;4.33021;0.73;288.67
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.21086;0.73;296.851
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.39933;0.73;367.72
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.0056;0.73;312.063
bench1_base_variant;2048;1024;4096;0;0;0;0;132.802;0.73;9.41251
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;133.624;0.73;9.35463
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.5807;0.73;272.884
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.25312;0.73;293.902
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;4.33432;0.73;288.396
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;4.31549;0.73;289.654
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.22142;0.73;296.109
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.40261;0.73;367.365
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.00606;0.73;312.027
bench1_base_variant;4096;1024;4096;0;0;0;0;121.018;0.73;10.3291
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;121.452;0.73;10.2921
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.59683;0.73;271.926
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.25731;0.73;293.613
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;4.3316;0.73;288.577
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;4.31734;0.73;289.53
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.22866;0.73;295.602
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.40634;0.73;366.963
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.99902;0.73;312.576
bench1_base_variant;512;1024;4096;0;0;0;0;142.478;0.77;8.77328
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;140.167;0.77;8.91793
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.80893;0.77;259.933
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.30899;0.77;290.091
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;4.49774;0.77;277.917
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;4.46026;0.77;280.253
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.32523;0.77;289.002
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.49144;0.77;358.018
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.14829;0.77;301.329
bench1_base_variant;1024;1024;4096;0;0;0;0;139.707;0.77;8.9473
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;139.799;0.77;8.94141
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.70221;0.77;265.833
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.36142;0.77;286.604
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;4.44155;0.77;281.433
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;4.43702;0.77;281.72
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.32018;0.77;289.34
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.47907;0.77;359.291
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.17186;0.77;299.627
bench1_base_variant;2048;1024;4096;0;0;0;0;141.507;0.77;8.8335
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;142.001;0.77;8.80277
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.69378;0.77;266.31
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.36077;0.77;286.647
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;4.43864;0.77;281.618
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;4.426;0.77;282.422
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.33266;0.77;288.507
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.47821;0.77;359.38
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.17229;0.77;299.596
bench1_base_variant;4096;1024;4096;0;0;0;0;129.227;0.77;9.67291
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;129.362;0.77;9.66284
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.72326;0.77;264.648
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.3595;0.77;286.73
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;4.43411;0.77;281.905
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;4.42984;0.77;282.177
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.3343;0.77;288.397
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.48526;0.77;358.653
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.17794;0.77;299.191
bench1_base_variant;512;1024;4096;0;0;0;0;150.741;0.81;8.29236
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;147.602;0.81;8.46871
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.94654;0.81;252.702
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.4108;0.81;283.395
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;4.59848;0.81;271.829
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;4.5599;0.81;274.129
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.43453;0.81;281.879
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.55859;0.81;351.263
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.31486;0.81;289.696
bench1_base_variant;1024;1024;4096;0;0;0;0;147.33;0.81;8.48433
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;147.587;0.81;8.4696
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.87354;0.81;256.487
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.45938;0.81;280.308
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;4.54296;0.81;275.151
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;4.54446;0.81;275.06
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.43197;0.81;282.042
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.55373;0.81;351.743
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.33262;0.81;288.509
bench1_base_variant;2048;1024;4096;0;0;0;0;150.795;0.81;8.2894
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;151.308;0.81;8.26132
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.8868;0.81;255.791
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.4655;0.81;279.924
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;4.54395;0.81;275.091
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;4.5389;0.81;275.397
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.43283;0.81;281.987
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.55438;0.81;351.678
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.34594;0.81;287.625
bench1_base_variant;4096;1024;4096;0;0;0;0;137.899;0.81;9.06459
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;138.099;0.81;9.0515
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.87069;0.81;256.637
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.4637;0.81;280.037
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;4.54094;0.81;275.273
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;4.53542;0.81;275.608
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.4453;0.81;281.196
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.55712;0.81;351.408
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.34466;0.81;287.71
bench1_base_variant;512;1024;4096;0;0;0;0;161.044;0.85;7.76187
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;157.145;0.85;7.95446
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;5.10514;0.85;244.851
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.54787;0.85;274.854
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;4.71347;0.85;265.197
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;4.69467;0.85;266.259
