benchmark;chunk_length;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;4.12973;0.85;302.683
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.0132;0.85;311.472
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.67896;0.85;339.77
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.03088;0.85;310.106
bench1_base_variant;1024;1024;4096;0;0;0;0;156.881;0.85;7.96781
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;155.6;0.85;8.0334
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.66742;0.85;267.814
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.09653;0.85;305.136
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;4.16931;0.85;299.81
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;4.17306;0.85;299.541
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.05491;0.85;308.268
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.67496;0.85;340.14
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.07766;0.85;306.548
bench1_base_variant;2048;1024;4096;0;0;0;0;154.17;0.85;8.10791
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;153.562;0.85;8.14004
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.59365;0.85;272.115
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.09891;0.85;304.959
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;4.1736;0.85;299.502
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;4.15758;0.85;300.655
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.06358;0.85;307.61
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.6753;0.85;340.109
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.07624;0.85;306.655
bench1_base_variant;4096;1024;4096;0;0;0;0;128.08;0.85;9.75954
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;127.853;0.85;9.77682
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.61323;0.85;270.96
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.09757;0.85;305.059
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;4.1525;0.85;301.024
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;4.16128;0.85;300.388
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.07134;0.85;307.024
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.6744;0.85;340.192
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.08261;0.85;306.177
bench1_base_variant;512;1024;4096;0;0;0;0;166.462;0.89;7.50923
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;162.337;0.89;7.70004
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.85512;0.89;257.46
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.21782;0.89;296.361
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;4.34866;0.89;287.445
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;4.31016;0.89;290.012
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.18288;0.89;298.837
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.75181;0.89;333.173
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.2185;0.89;296.314
bench1_base_variant;1024;1024;4096;0;0;0;0;161.597;0.89;7.7353
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;159.478;0.89;7.83809
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.81846;0.89;259.419
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.276;0.89;292.329
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;4.3677;0.89;286.192
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;4.35837;0.89;286.805
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.24165;0.89;294.697
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.754;0.89;332.978
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.26656;0.89;292.976
bench1_base_variant;2048;1024;4096;0;0;0;0;156.71;0.89;7.97653
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;157.409;0.89;7.94109
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.76026;0.89;262.591
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.26544;0.89;293.053
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;4.3412;0.89;287.939
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;4.34304;0.89;287.817
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.24456;0.89;294.495
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.74955;0.89;333.373
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.2584;0.89;293.537
bench1_base_variant;4096;1024;4096;0;0;0;0;141.424;0.89;8.83868
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;142.342;0.89;8.78165
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.79632;0.89;260.616
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.27232;0.89;292.581
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;4.33622;0.89;288.269
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;4.34;0.89;288.018
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.23648;0.89;295.056
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.74555;0.89;333.729
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.25856;0.89;293.526
bench1_base_variant;512;1024;4096;0;0;0;0;173.169;0.93;7.21838
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;169.559;0.93;7.37206
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.97917;0.93;251.046
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.3633;0.93;286.481
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;4.53198;0.93;275.817
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;4.48718;0.93;278.571
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.37317;0.93;285.834
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.8253;0.93;326.772
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.37584;0.93;285.659
bench1_base_variant;1024;1024;4096;0;0;0;0;168.99;0.93;7.39687
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;168.823;0.93;7.40419
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.9659;0.93;251.716
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.43334;0.93;281.954
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;4.53998;0.93;275.331
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;4.52947;0.93;275.97
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.41936;0.93;282.846
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.8229;0.93;326.977
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.43795;0.93;281.661
bench1_base_variant;2048;1024;4096;0;0;0;0;164.652;0.93;7.59176
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;163.593;0.93;7.64092
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.93128;0.93;253.484
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.41787;0.93;282.942
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;4.52378;0.93;276.318
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;4.51691;0.93;276.738
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.41726;0.93;282.981
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.81963;0.93;327.257
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.4404;0.93;281.506
bench1_base_variant;4096;1024;4096;0;0;0;0;152.487;0.93;8.19742
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;153.365;0.93;8.1505
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;5.00184;0.93;249.908
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.42872;0.93;282.249
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;4.51106;0.93;277.097
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;4.50691;0.93;277.352
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.4105;0.93;283.415
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.82234;0.93;327.025
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.43226;0.93;282.023
bench1_base_variant;512;1024;4096;0;0;0;0;177.773;0.97;7.03143
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;176.328;0.97;7.08908
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;5.19618;0.97;240.562
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.55237;0.97;274.582
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;4.71141;0.97;265.313
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;4.68907;0.97;266.577
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.54582;0.97;274.978
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.89805;0.97;320.673
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.57234;0.97;273.383
bench1_base_variant;1024;1024;4096;0;0;0;0;175.982;0.97;7.10298
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;175.293;0.97;7.13093
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;5.17566;0.97;241.515
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.61083;0.97;271.101
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;4.72485;0.97;264.559
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;4.71696;0.97;265.001
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.60426;0.97;271.488
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.89813;0.97;320.667
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.62458;0.97;270.295
bench1_base_variant;2048;1024;4096;0;0;0;0;176.708;0.97;7.07383
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;174.522;0.97;7.16244
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;5.1088;0.97;244.676
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.6039;0.97;271.509
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;4.71278;0.97;265.236
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;4.71048;0.97;265.366
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.59606;0.97;271.972
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.89637;0.97;320.812
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.62365;0.97;270.349
bench1_base_variant;4096;1024;4096;0;0;0;0;161.824;0.97;7.72444
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;162.557;0.97;7.68962
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;5.15547;0.97;242.461
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.60739;0.97;271.303
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;4.70019;0.97;265.947
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;4.69736;0.97;266.107
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.60886;0.97;271.217
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.89885;0.97;320.608
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.62515;0.97;270.261
