benchmark;chunk_length;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.66963;0.25;468.229
bench1_base_variant;512;1024;4096;0;0;0;0;42.7591;0.29;29.2335
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;42.7297;0.29;29.2537
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.42954;0.29;364.481
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.26443;0.29;382.915
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.46107;0.29;361.16
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.41267;0.29;366.282
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.27893;0.29;381.222
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.64189;0.29;473.146
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.76598;0.29;451.919
bench1_base_variant;1024;1024;4096;0;0;0;0;42.3126;0.29;29.542
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;42.253;0.29;29.5837
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.40358;0.29;367.26
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.31573;0.29;376.991
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.41506;0.29;366.026
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.38966;0.29;368.768
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.27565;0.29;381.604
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.63771;0.29;473.896
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.80909;0.29;444.984
bench1_base_variant;2048;1024;4096;0;0;0;0;43.883;0.29;28.4848
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;44.0718;0.29;28.3628
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.06965;0.29;307.152
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.30483;0.29;378.234
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.40218;0.29;367.412
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.38517;0.29;369.258
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.28157;0.29;380.915
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.6447;0.29;472.643
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.80355;0.29;445.863
bench1_base_variant;4096;1024;4096;0;0;0;0;43.7419;0.29;28.5767
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;43.7659;0.29;28.561
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.34323;0.29;373.89
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.31149;0.29;377.474
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.40598;0.29;367.001
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.39016;0.29;368.714
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.29474;0.29;379.393
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.64981;0.29;471.732
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.80387;0.29;445.812
bench1_base_variant;512;1024;4096;0;0;0;0;49.6674;0.33;25.1674
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;48.8452;0.33;25.591
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.57909;0.33;349.251
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.34778;0.33;373.382
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.55645;0.33;351.474
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.50446;0.33;356.688
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.3727;0.33;370.622
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.76182;0.33;452.599
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.87315;0.33;435.062
bench1_base_variant;1024;1024;4096;0;0;0;0;49.254;0.33;25.3786
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;49.3953;0.33;25.3061
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.50099;0.33;357.042
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.36123;0.33;371.887
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.4688;0.33;360.355
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.44958;0.33;362.363
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.33176;0.33;375.177
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.71254;0.33;460.822
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.90622;0.33;430.111
bench1_base_variant;2048;1024;4096;0;0;0;0;50.8644;0.33;24.5751
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;50.4958;0.33;24.7545
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.45138;0.33;362.174
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.36731;0.33;371.216
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.46165;0.33;361.1
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.4361;0.33;363.785
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.33954;0.33;374.303
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.71702;0.33;460.062
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.89883;0.33;431.208
bench1_base_variant;4096;1024;4096;0;0;0;0;50.9301;0.33;24.5434
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;51.0433;0.33;24.489
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.44954;0.33;362.368
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.36837;0.33;371.1
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.46402;0.33;360.853
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.43789;0.33;363.595
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.34528;0.33;373.661
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.72243;0.33;459.148
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.89842;0.33;431.27
bench1_base_variant;512;1024;4096;0;0;0;0;56.5432;0.37;22.107
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;55.5241;0.37;22.5127
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.67038;0.37;340.564
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.43987;0.37;363.386
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.64603;0.37;342.838
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.60235;0.37;346.996
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.47406;0.37;359.809
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.7921;0.37;447.692
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.9931;0.37;417.627
bench1_base_variant;1024;1024;4096;0;0;0;0;56.2599;0.37;22.2183
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;56.4839;0.37;22.1302
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.77246;0.37;331.348
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.49026;0.37;358.14
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.59386;0.37;347.816
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.56522;0.37;350.61
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.46014;0.37;361.257
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.76701;0.37;451.752
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.0335;0.37;412.065
bench1_base_variant;2048;1024;4096;0;0;0;0;57.8228;0.37;21.6178
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;57.9687;0.37;21.5634
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.56754;0.37;350.382
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.49304;0.37;357.854
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.58549;0.37;348.628
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.56555;0.37;350.577
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.46493;0.37;360.758
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.77549;0.37;450.371
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.02298;0.37;413.5
bench1_base_variant;4096;1024;4096;0;0;0;0;55.7452;0.37;22.4234
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;55.8819;0.37;22.3686
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.59259;0.37;347.938
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.49696;0.37;357.453
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.58322;0.37;348.849
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.56861;0.37;350.277
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.47278;0.37;359.942
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.78352;0.37;449.072
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.0281;0.37;412.801
bench1_base_variant;512;1024;4096;0;0;0;0;64.2129;0.41;19.4665
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;64.0488;0.41;19.5164
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;5.17422;0.41;241.582
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.52192;0.41;354.92
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.72618;0.41;335.465
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.68514;0.41;339.201
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.55283;0.41;351.832
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.82618;0.41;442.294
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.08698;0.41;404.927
bench1_base_variant;1024;1024;4096;0;0;0;0;63.2555;0.41;19.7611
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;63.6957;0.41;19.6246
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.70525;0.41;337.359
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.57864;0.41;349.295
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.67256;0.41;340.362
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.64856;0.41;342.601
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.53994;0.41;353.114
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.81514;0.41;444.028
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.12723;0.41;399.715
bench1_base_variant;2048;1024;4096;0;0;0;0;65.3607;0.41;19.1246
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;65.6589;0.41;19.0378
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.70266;0.41;337.595
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.5795;0.41;349.21
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.66702;0.41;340.876
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.65101;0.41;342.371
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.54152;0.41;352.956
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.82077;0.41;443.142
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.12006;0.41;400.633
bench1_base_variant;4096;1024;4096;0;0;0;0;61.6318;0.41;20.2817
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;61.8827;0.41;20.1995
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.69797;0.41;338.023
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.58416;0.41;348.757
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.66979;0.41;340.619
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.64717;0.41;342.732
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.55461;0.41;351.656
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.81867;0.41;443.471
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.11902;0.41;400.766
bench1_base_variant;512;1024;4096;0;0;0;0;71.9957;0.45;17.3621
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;72.6561;0.45;17.2043
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.30357;0.45;290.457
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.63349;0.45;344.022
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.82701;0.45;326.626
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.778;0.45;330.863
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.65197;0.45;342.281
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.88384;0.45;433.45
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.19749;0.45;390.932
bench1_base_variant;1024;1024;4096;0;0;0;0;71.4742;0.45;17.4888
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;71.944;0.45;17.3746
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.81005;0.45;328.08
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.67302;0.45;340.319
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.77552;0.45;331.08
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.76122;0.45;332.339
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.63898;0.45;343.503
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.88126;0.45;433.837
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.23918;0.45;385.9
bench1_base_variant;2048;1024;4096;0;0;0;0;72.6233;0.45;17.2121
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;73.0184;0.45;17.119
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.83082;0.45;326.301
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.67568;0.45;340.073
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.76922;0.45;331.634
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.75406;0.45;332.972
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.64613;0.45;342.829
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.88261;0.45;433.635
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.23118;0.45;386.855
bench1_base_variant;4096;1024;4096;0;0;0;0;68.1281;0.45;18.3478
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;68.3916;0.45;18.2771
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.76653;0.45;331.871
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.67845;0.45;339.817
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.768;0.45;331.741
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.75203;0.45;333.153
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.66146;0.45;341.394
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.87811;0.45;434.312
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.2323;0.45;386.721
bench1_base_variant;512;1024;4096;0;0;0;0;79.6862;0.49;15.6865
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;79.9344;0.49;15.6378
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.02032;0.49;310.921
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.67832;0.49;339.829
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.84429;0.49;325.158
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.79947;0.49;328.993
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.67646;0.49;340.001
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.95082;0.49;423.612
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.25778;0.49;383.697
bench1_base_variant;1024;1024;4096;0;0;0;0;78.6798;0.49;15.8872
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;79.4659;0.49;15.73
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.92685;0.49;318.321
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.70259;0.49;337.601
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.79078;0.49;329.747
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.7725;0.49;331.346
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.66475;0.49;341.087
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.95146;0.49;423.52
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.2945;0.49;379.421
bench1_base_variant;2048;1024;4096;0;0;0;0;81.0405;0.49;15.4244
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;81.5669;0.49;15.3248
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.92395;0.49;318.556
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.70526;0.49;337.358
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.78886;0.49;329.914
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.76909;0.49;331.645
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.66592;0.49;340.979
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.94842;0.49;423.956
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.2857;0.49;380.437
bench1_base_variant;4096;1024;4096;0;0;0;0;74.3109;0.49;16.8212
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;75.0207;0.49;16.6621
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.86965;0.49;323.027
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.70522;0.49;337.362
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.78354;0.49;330.379
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.77296;0.49;331.305
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.68264;0.49;339.43
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.95128;0.49;423.545
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.29062;0.49;379.867
bench1_base_variant;512;1024;4096;0;0;0;0;88.4135;0.53;14.1381
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;89.3077;0.53;13.9966
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.14731;0.53;301.4
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.77973;0.53;330.712
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.9831;0.53;313.826
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.93934;0.53;317.312
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.81406;0.53;327.734
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.0168;0.53;414.346
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.4068;0.53;366.913
bench1_base_variant;1024;1024;4096;0;0;0;0;86.9858;0.53;14.3702
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;87.7963;0.53;14.2375
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.04418;0.53;309.086
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.84248;0.53;325.311
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.92422;0.53;318.534
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.90805;0.53;319.853
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.79434;0.53;329.438
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.01422;0.53;414.7
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.44482;0.53;362.864
bench1_base_variant;2048;1024;4096;0;0;0;0;89.0939;0.53;14.0301
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;89.7066;0.53;13.9343
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.04597;0.53;308.95
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.83645;0.53;325.822
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.92022;0.53;318.859
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.90416;0.53;320.171
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.81181;0.53;327.928
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.01224;0.53;414.974
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.43624;0.53;363.77
bench1_base_variant;4096;1024;4096;0;0;0;0;81.5122;0.53;15.3351
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;82.0587;0.53;15.233
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.04451;0.53;309.061
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.83381;0.53;326.047
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.92048;0.53;318.839
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.90474;0.53;320.124
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.81995;0.53;327.229
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.0181;0.53;414.168
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.43507;0.53;363.893
bench1_base_variant;512;1024;4096;0;0;0;0;98.1293;0.57;12.7383
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;95.7957;0.57;13.0486
