benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.39981;0.09;892.98
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.60768;0.09;777.518
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.74594;0.09;715.948
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.73619;0.09;719.966
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.62509;0.09;769.189
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.9287;0.09;648.104
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.104;0.09;1132.25
bench1_base_variant;2048;1;1024;4096;0;0;0;0;10.4831;0.09;119.239
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;10.474;0.09;119.343
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.39622;0.09;895.272
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.60614;0.09;778.261
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.73312;0.09;721.243
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.72483;0.09;724.708
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.6199;0.09;771.651
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.94419;0.09;642.941
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.10179;0.09;1134.52
bench1_base_variant;4096;1;1024;4096;0;0;0;0;10.0648;0.09;124.195
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;10.0689;0.09;124.145
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.39776;0.09;894.288
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.61635;0.09;773.346
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.73261;0.09;721.456
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.72083;0.09;726.393
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.62765;0.09;767.979
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.94875;0.09;641.436
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.10694;0.09;1129.24
bench1_base_variant;512;1;1024;4096;0;0;0;0;11.669;0.13;107.122
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;11.6714;0.13;107.099
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.68602;0.13;741.393
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.71768;0.13;727.726
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.87587;0.13;666.357
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.87501;0.13;666.664
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.74586;0.13;715.981
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.02445;0.13;617.452
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.38587;0.13;901.959
bench1_base_variant;1024;1;1024;4096;0;0;0;0;12.8121;0.13;97.5639
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;12.7785;0.13;97.8206
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.66245;0.13;751.903
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.71571;0.13;728.56
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.85446;0.13;674.049
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.84883;0.13;676.103
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.73722;0.13;719.542
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.00499;0.13;623.444
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.39059;0.13;898.898
bench1_base_variant;2048;1;1024;4096;0;0;0;0;13.8844;0.13;90.0293
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;13.8854;0.13;90.0224
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.65949;0.13;753.244
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.71413;0.13;729.234
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.84166;0.13;678.734
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.83142;0.13;682.529
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.72851;0.13;723.165
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.00499;0.13;623.444
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.3824;0.13;904.224
bench1_base_variant;4096;1;1024;4096;0;0;0;0;13.1348;0.13;95.1674
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;13.1666;0.13;94.9372
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.65742;0.13;754.182
