benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;4;1024;4096;0;-0.5;-0.5;0;0.30192;0.01;4968.2
bench1_base_variant;512;8;1024;4096;0;0;0;0;1.22726;0.01;1222.23
bench2_base_variant_skipping;512;8;1024;4096;0;0;0;0;0.835584;0.01;1795.15
bench3_3pass_streaming;512;8;1024;4096;-0.5;-0.5;-0.5;-0.5;0.629248;0.01;2383.8
bench4_3pass_optimized_read_non_skipping_cub_pss;512;8;1024;4096;0;-0.5;-0.5;0;1.15416;0.01;1299.65
bench5_3pass_optimized_read_skipping_partial_pss;512;8;1024;4096;0;0;-0.5;0;0.49152;0.01;3051.76
bench6_3pass_optimized_read_skipping_two_phase_pss;512;8;1024;4096;0;0;0;0;0.503296;0.01;2980.35
bench7_3pass_optimized_read_skipping_cub_pss;512;8;1024;4096;0;-0.5;-0.5;0;0.343648;0.01;4364.93
bench8_cub_flagged;512;8;1024;4096;-0.5;-0.5;-0.5;-0.5;3.33568;0.01;449.683
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;8;1024;4096;0;-0.5;-0.5;0;0.35792;0.01;4190.88
bench1_base_variant;1024;8;1024;4096;0;0;0;0;3.33666;0.01;449.552
bench2_base_variant_skipping;1024;8;1024;4096;0;0;0;0;1.37677;0.01;1089.51
bench3_3pass_streaming;1024;8;1024;4096;-0.5;-0.5;-0.5;-0.5;0.6272;0.01;2391.58
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;8;1024;4096;0;-0.5;-0.5;0;1.17862;0.01;1272.67
bench5_3pass_optimized_read_skipping_partial_pss;1024;8;1024;4096;0;0;-0.5;0;0.466432;0.01;3215.9
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;8;1024;4096;0;0;0;0;0.45928;0.01;3265.98
bench7_3pass_optimized_read_skipping_cub_pss;1024;8;1024;4096;0;-0.5;-0.5;0;0.329216;0.01;4556.28
bench8_cub_flagged;1024;8;1024;4096;-0.5;-0.5;-0.5;-0.5;3.33197;0.01;450.184
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;8;1024;4096;0;-0.5;-0.5;0;0.342976;0.01;4373.48
bench1_base_variant;2048;8;1024;4096;0;0;0;0;5.56186;0.01;269.694
bench2_base_variant_skipping;2048;8;1024;4096;0;0;0;0;1.4453;0.01;1037.85
bench3_3pass_streaming;2048;8;1024;4096;-0.5;-0.5;-0.5;-0.5;0.617024;0.01;2431.02
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;8;1024;4096;0;-0.5;-0.5;0;1.1509;0.01;1303.33
bench5_3pass_optimized_read_skipping_partial_pss;2048;8;1024;4096;0;0;-0.5;0;0.426944;0.01;3513.34
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;8;1024;4096;0;0;0;0;0.413056;0.01;3631.47
bench7_3pass_optimized_read_skipping_cub_pss;2048;8;1024;4096;0;-0.5;-0.5;0;0.300944;0.01;4984.32
bench8_cub_flagged;2048;8;1024;4096;-0.5;-0.5;-0.5;-0.5;3.27163;0.01;458.487
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;8;1024;4096;0;-0.5;-0.5;0;0.311296;0.01;4818.57
bench1_base_variant;4096;8;1024;4096;0;0;0;0;5.61818;0.01;266.991
bench2_base_variant_skipping;4096;8;1024;4096;0;0;0;0;1.40637;0.01;1066.58
bench3_3pass_streaming;4096;8;1024;4096;-0.5;-0.5;-0.5;-0.5;0.605184;0.01;2478.58
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;8;1024;4096;0;-0.5;-0.5;0;1.13243;0.01;1324.58
bench5_3pass_optimized_read_skipping_partial_pss;4096;8;1024;4096;0;0;-0.5;0;0.41008;0.01;3657.82
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;8;1024;4096;0;0;0;0;0.391584;0.01;3830.6
bench7_3pass_optimized_read_skipping_cub_pss;4096;8;1024;4096;0;-0.5;-0.5;0;0.290816;0.01;5157.9
bench8_cub_flagged;4096;8;1024;4096;-0.5;-0.5;-0.5;-0.5;3.21474;0.01;466.601
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;8;1024;4096;0;-0.5;-0.5;0;0.304048;0.01;4933.43
bench1_base_variant;512;16;1024;4096;0;0;0;0;1.3097;0.01;1145.3
bench2_base_variant_skipping;512;16;1024;4096;0;0;0;0;1.06906;0.01;1403.11
bench3_3pass_streaming;512;16;1024;4096;-0.5;-0.5;-0.5;-0.5;0.640512;0.01;2341.88
bench4_3pass_optimized_read_non_skipping_cub_pss;512;16;1024;4096;0;-0.5;-0.5;0;1.16778;0.01;1284.49
bench5_3pass_optimized_read_skipping_partial_pss;512;16;1024;4096;0;0;-0.5;0;0.500224;0.01;2998.66
bench6_3pass_optimized_read_skipping_two_phase_pss;512;16;1024;4096;0;0;0;0;0.510464;0.01;2938.5
bench7_3pass_optimized_read_skipping_cub_pss;512;16;1024;4096;0;-0.5;-0.5;0;0.351232;0.01;4270.68
