benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench5_3pass_optimized_read_skipping_partial_pss;1024;8;1024;4096;0;0;-0.5;0;0.321456;0.01;3888.56
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;8;1024;4096;0;0;0;0;0.305152;0.01;4096.32
bench7_3pass_optimized_read_skipping_cub_pss;1024;8;1024;4096;0;-0.5;-0.5;0;0.190464;0.01;6562.92
bench8_cub_flagged;1024;8;1024;4096;-0.5;-0.5;-0.5;-0.5;1.8816;0.01;664.328
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;8;1024;4096;0;-0.5;-0.5;0;0.195056;0.01;6408.42
bench1_base_variant;2048;8;1024;4096;0;0;0;0;2.95522;0.01;422.981
bench2_base_variant_skipping;2048;8;1024;4096;0;0;0;0;0.813568;0.01;1536.44
bench3_3pass_streaming;2048;8;1024;4096;-0.5;-0.5;-0.5;-0.5;0.493088;0.01;2535.04
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;8;1024;4096;0;-0.5;-0.5;0;0.604656;0.01;2067.29
bench5_3pass_optimized_read_skipping_partial_pss;2048;8;1024;4096;0;0;-0.5;0;0.302592;0.01;4130.97
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;8;1024;4096;0;0;0;0;0.28416;0.01;4398.93
bench7_3pass_optimized_read_skipping_cub_pss;2048;8;1024;4096;0;-0.5;-0.5;0;0.177664;0.01;7035.75
bench8_cub_flagged;2048;8;1024;4096;-0.5;-0.5;-0.5;-0.5;1.88352;0.01;663.651
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;8;1024;4096;0;-0.5;-0.5;0;0.184768;0.01;6765.24
bench1_base_variant;4096;8;1024;4096;0;0;0;0;1.83202;0.01;682.308
bench2_base_variant_skipping;4096;8;1024;4096;0;0;0;0;0.804256;0.01;1554.23
bench3_3pass_streaming;4096;8;1024;4096;-0.5;-0.5;-0.5;-0.5;0.49152;0.01;2543.13
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;8;1024;4096;0;-0.5;-0.5;0;0.609792;0.01;2049.88
bench5_3pass_optimized_read_skipping_partial_pss;4096;8;1024;4096;0;0;-0.5;0;0.29184;0.01;4283.17
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;8;1024;4096;0;0;0;0;0.27648;0.01;4521.12
bench7_3pass_optimized_read_skipping_cub_pss;4096;8;1024;4096;0;-0.5;-0.5;0;0.177152;0.01;7056.09
bench8_cub_flagged;4096;8;1024;4096;-0.5;-0.5;-0.5;-0.5;1.88562;0.01;662.913
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;8;1024;4096;0;-0.5;-0.5;0;0.18176;0.01;6877.2
bench1_base_variant;512;16;1024;4096;0;0;0;0;0.743936;0.01;1680.25
bench2_base_variant_skipping;512;16;1024;4096;0;0;0;0;0.759808;0.01;1645.15
bench3_3pass_streaming;512;16;1024;4096;-0.5;-0.5;-0.5;-0.5;0.513536;0.01;2434.1
bench4_3pass_optimized_read_non_skipping_cub_pss;512;16;1024;4096;0;-0.5;-0.5;0;0.600016;0.01;2083.28
bench5_3pass_optimized_read_skipping_partial_pss;512;16;1024;4096;0;0;-0.5;0;0.336704;0.01;3712.46
bench6_3pass_optimized_read_skipping_two_phase_pss;512;16;1024;4096;0;0;0;0;0.324432;0.01;3852.89
bench7_3pass_optimized_read_skipping_cub_pss;512;16;1024;4096;0;-0.5;-0.5;0;0.19968;0.01;6260.02
bench8_cub_flagged;512;16;1024;4096;-0.5;-0.5;-0.5;-0.5;1.88346;0.01;663.674
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;16;1024;4096;0;-0.5;-0.5;0;0.20632;0.01;6058.55
bench1_base_variant;1024;16;1024;4096;0;0;0;0;1.70701;0.01;732.275
bench2_base_variant_skipping;1024;16;1024;4096;0;0;0;0;0.514048;0.01;2431.68
bench3_3pass_streaming;1024;16;1024;4096;-0.5;-0.5;-0.5;-0.5;0.50024;0.01;2498.8
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;16;1024;4096;0;-0.5;-0.5;0;0.60928;0.01;2051.6
bench5_3pass_optimized_read_skipping_partial_pss;1024;16;1024;4096;0;0;-0.5;0;0.324608;0.01;3850.8
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;16;1024;4096;0;0;0;0;0.306688;0.01;4075.8
bench7_3pass_optimized_read_skipping_cub_pss;1024;16;1024;4096;0;-0.5;-0.5;0;0.191488;0.01;6527.82
bench8_cub_flagged;1024;16;1024;4096;-0.5;-0.5;-0.5;-0.5;1.88048;0.01;664.724
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;16;1024;4096;0;-0.5;-0.5;0;0.19856;0.01;6295.33
bench1_base_variant;2048;16;1024;4096;0;0;0;0;2.78986;0.01;448.052
bench2_base_variant_skipping;2048;16;1024;4096;0;0;0;0;0.578448;0.01;2160.95
bench3_3pass_streaming;2048;16;1024;4096;-0.5;-0.5;-0.5;-0.5;0.49152;0.01;2543.13
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;16;1024;4096;0;-0.5;-0.5;0;0.59424;0.01;2103.53
bench5_3pass_optimized_read_skipping_partial_pss;2048;16;1024;4096;0;0;-0.5;0;0.299504;0.01;4173.57
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;16;1024;4096;0;0;0;0;0.278528;0.01;4487.88
bench7_3pass_optimized_read_skipping_cub_pss;2048;16;1024;4096;0;-0.5;-0.5;0;0.176576;0.01;7079.1
bench8_cub_flagged;2048;16;1024;4096;-0.5;-0.5;-0.5;-0.5;1.84669;0.01;676.887
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;16;1024;4096;0;-0.5;-0.5;0;0.182272;0.01;6857.88
bench1_base_variant;4096;16;1024;4096;0;0;0;0;1.7239;0.01;725.098
bench2_base_variant_skipping;4096;16;1024;4096;0;0;0;0;0.745984;0.01;1675.64
bench3_3pass_streaming;4096;16;1024;4096;-0.5;-0.5;-0.5;-0.5;0.482192;0.01;2592.33
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;16;1024;4096;0;-0.5;-0.5;0;0.585168;0.01;2136.14
bench5_3pass_optimized_read_skipping_partial_pss;4096;16;1024;4096;0;0;-0.5;0;0.284672;0.01;4391.02
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;16;1024;4096;0;0;0;0;0.266096;0.01;4697.55
bench7_3pass_optimized_read_skipping_cub_pss;4096;16;1024;4096;0;-0.5;-0.5;0;0.171008;0.01;7309.6
bench8_cub_flagged;4096;16;1024;4096;-0.5;-0.5;-0.5;-0.5;1.82374;0.01;685.403
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;16;1024;4096;0;-0.5;-0.5;0;0.177568;0.01;7039.56
bench1_base_variant;512;32;1024;4096;0;0;0;0;0.672944;0.01;1857.51
bench2_base_variant_skipping;512;32;1024;4096;0;0;0;0;0.518608;0.01;2410.3
bench3_3pass_streaming;512;32;1024;4096;-0.5;-0.5;-0.5;-0.5;0.512064;0.01;2441.1
bench4_3pass_optimized_read_non_skipping_cub_pss;512;32;1024;4096;0;-0.5;-0.5;0;0.612368;0.01;2041.26
bench5_3pass_optimized_read_skipping_partial_pss;512;32;1024;4096;0;0;-0.5;0;0.339504;0.01;3681.84
bench6_3pass_optimized_read_skipping_two_phase_pss;512;32;1024;4096;0;0;0;0;0.326656;0.01;3826.66
bench7_3pass_optimized_read_skipping_cub_pss;512;32;1024;4096;0;-0.5;-0.5;0;0.201104;0.01;6215.69
bench8_cub_flagged;512;32;1024;4096;-0.5;-0.5;-0.5;-0.5;1.87392;0.01;667.051
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;32;1024;4096;0;-0.5;-0.5;0;0.209408;0.01;5969.21
bench1_base_variant;1024;32;1024;4096;0;0;0;0;1.61274;0.01;775.08
bench2_base_variant_skipping;1024;32;1024;4096;0;0;0;0;0.48072;0.01;2600.27
bench3_3pass_streaming;1024;32;1024;4096;-0.5;-0.5;-0.5;-0.5;0.504832;0.01;2476.07
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;32;1024;4096;0;-0.5;-0.5;0;0.621792;0.01;2010.32
bench5_3pass_optimized_read_skipping_partial_pss;1024;32;1024;4096;0;0;-0.5;0;0.322048;0.01;3881.41
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;32;1024;4096;0;0;0;0;0.304544;0.01;4104.5
bench7_3pass_optimized_read_skipping_cub_pss;1024;32;1024;4096;0;-0.5;-0.5;0;0.195696;0.01;6387.46
bench8_cub_flagged;1024;32;1024;4096;-0.5;-0.5;-0.5;-0.5;1.87594;0.01;666.334
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;32;1024;4096;0;-0.5;-0.5;0;0.198144;0.01;6308.54
bench1_base_variant;2048;32;1024;4096;0;0;0;0;2.74421;0.01;455.505
bench2_base_variant_skipping;2048;32;1024;4096;0;0;0;0;0.593408;0.01;2106.48
bench3_3pass_streaming;2048;32;1024;4096;-0.5;-0.5;-0.5;-0.5;0.496032;0.01;2520
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;32;1024;4096;0;-0.5;-0.5;0;0.605344;0.01;2064.94
bench5_3pass_optimized_read_skipping_partial_pss;2048;32;1024;4096;0;0;-0.5;0;0.301952;0.01;4139.73
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;32;1024;4096;0;0;0;0;0.282112;0.01;4430.86
bench7_3pass_optimized_read_skipping_cub_pss;2048;32;1024;4096;0;-0.5;-0.5;0;0.178064;0.01;7019.95
bench8_cub_flagged;2048;32;1024;4096;-0.5;-0.5;-0.5;-0.5;1.85954;0.01;672.211
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;32;1024;4096;0;-0.5;-0.5;0;0.178656;0.01;6996.69
bench1_base_variant;4096;32;1024;4096;0;0;0;0;1.67059;0.01;748.238
bench2_base_variant_skipping;4096;32;1024;4096;0;0;0;0;0.642432;0.01;1945.73
bench3_3pass_streaming;4096;32;1024;4096;-0.5;-0.5;-0.5;-0.5;0.486832;0.01;2567.62
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;32;1024;4096;0;-0.5;-0.5;0;0.595392;0.01;2099.46
bench5_3pass_optimized_read_skipping_partial_pss;4096;32;1024;4096;0;0;-0.5;0;0.28864;0.01;4330.65
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;32;1024;4096;0;0;0;0;0.269312;0.01;4641.46
bench7_3pass_optimized_read_skipping_cub_pss;4096;32;1024;4096;0;-0.5;-0.5;0;0.172544;0.01;7244.53
bench8_cub_flagged;4096;32;1024;4096;-0.5;-0.5;-0.5;-0.5;1.82323;0.01;685.596
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;32;1024;4096;0;-0.5;-0.5;0;0.179616;0.01;6959.29
bench1_base_variant;512;1;1024;4096;0;0;0;0;2.34086;0.05;533.991
