benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.354304;0.09;3175.24
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.92301;0.09;585.021
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.354816;0.09;3170.66
bench1_base_variant;512;1;1024;4096;0;0;0;0;5.3504;0.13;210.265
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;4.28134;0.13;262.768
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.680512;0.13;1653.17
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.661504;0.13;1700.67
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.624128;0.13;1802.51
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.603008;0.13;1865.65
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.490496;0.13;2293.6
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.99826;0.13;562.991
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.488416;0.13;2303.36
bench1_base_variant;1024;1;1024;4096;0;0;0;0;3.12269;0.13;360.267
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;1.89747;0.13;592.894
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.667536;0.13;1685.3
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.651184;0.13;1727.62
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.60416;0.13;1862.09
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.585664;0.13;1920.9
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.481792;0.13;2335.03
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.96966;0.13;571.163
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.481792;0.13;2335.03
bench1_base_variant;2048;1;1024;4096;0;0;0;0;2.07053;0.13;543.34
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;1.76794;0.13;636.335
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.666624;0.13;1687.61
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.64768;0.13;1736.97
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.5888;0.13;1910.67
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.574976;0.13;1956.6
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.479136;0.13;2347.98
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.96546;0.13;572.386
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.481856;0.13;2334.72
bench1_base_variant;4096;1;1024;4096;0;0;0;0;3.40579;0.13;330.32
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;3.4272;0.13;328.256
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.66504;0.13;1691.63
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.62976;0.13;1786.39
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;0.56528;0.13;1990.16
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;0.57136;0.13;1968.99
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.486432;0.13;2312.76
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.96917;0.13;571.307
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.487936;0.13;2305.63
bench1_base_variant;512;1;1024;4096;0;0;0;0;6.98365;0.17;161.091
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;6.12966;0.17;183.534
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.798256;0.17;1409.32
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.78128;0.17;1439.94
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.75008;0.17;1499.84
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.730512;0.17;1540.02
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.619488;0.17;1816.02
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.0393;0.17;551.661
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.618496;0.17;1818.93
bench1_base_variant;1024;1;1024;4096;0;0;0;0;4.89574;0.17;229.791
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;3.34592;0.17;336.23
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.789024;0.17;1425.81
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.776192;0.17;1449.38
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.732112;0.17;1536.65
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.715696;0.17;1571.9
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.610304;0.17;1843.34
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.03003;0.17;554.178
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.60976;0.17;1844.99
bench1_base_variant;2048;1;1024;4096;0;0;0;0;2.32301;0.17;484.286
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;1.86678;0.17;602.641
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.78848;0.17;1426.8
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.77568;0.17;1450.34
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.718128;0.17;1566.57
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.703984;0.17;1598.05
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.605696;0.17;1857.37
