benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;8.53094;0.17;131.873
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.3065;0.17;861.082
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.17502;0.17;957.427
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.27178;0.17;884.59
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.27386;0.17;883.145
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.17968;0.17;953.648
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.96301;0.17;573.1
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.15443;0.17;974.505
bench1_base_variant;4096;1;1024;4096;0;0;0;0;7.4327;0.17;151.358
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;7.43424;0.17;151.327
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.30664;0.17;860.987
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.22419;0.17;918.974
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.31365;0.17;856.394
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.31635;0.17;854.635
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.22774;0.17;916.315
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.96646;0.17;572.093
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.17197;0.17;959.924
bench1_base_variant;512;1;1024;4096;0;0;0;0;10.0531;0.21;111.906
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;10.0306;0.21;112.157
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.51347;0.21;743.324
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.35781;0.21;828.541
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.47302;0.21;763.735
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.48173;0.21;759.249
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.36602;0.21;823.563
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.06539;0.21;544.691
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.35373;0.21;831.038
bench1_base_variant;1024;1;1024;4096;0;0;0;0;10.2538;0.21;109.715
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;10.2584;0.21;109.666
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.49883;0.21;750.584
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.35523;0.21;830.116
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.46064;0.21;770.21
