benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.892416;0.09;1260.62
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.91898;0.09;586.25
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.721376;0.09;1559.52
bench1_base_variant;2048;1;1024;4096;0;0;0;0;5.21728;0.09;215.63
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;5.22445;0.09;215.334
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.882224;0.09;1275.19
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.877568;0.09;1281.95
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.987136;0.09;1139.66
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.980992;0.09;1146.8
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.886688;0.09;1268.77
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.90866;0.09;589.42
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.718784;0.09;1565.14
bench1_base_variant;4096;1;1024;4096;0;0;0;0;4.33352;0.09;259.604
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;4.33294;0.09;259.639
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.886784;0.09;1268.63
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.955904;0.09;1176.9
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.05094;0.09;1070.47
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.0517;0.09;1069.7
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.96256;0.09;1168.76
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.91226;0.09;588.31
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.742912;0.09;1514.31
bench1_base_variant;512;1;1024;4096;0;0;0;0;6.3717;0.13;176.562
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;6.37275;0.13;176.533
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.11405;0.13;1009.83
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.0085;0.13;1115.52
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.13459;0.13;991.546
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.13562;0.13;990.652
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.01888;0.13;1104.15
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.95379;0.13;575.803
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.947712;0.13;1187.07
bench1_base_variant;1024;1;1024;4096;0;0;0;0;6.66002;0.13;168.919
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;6.6519;0.13;169.125
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.10946;0.13;1014.01
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.00912;0.13;1114.83
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.11915;0.13;1005.23
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.12019;0.13;1004.29
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.0148;0.13;1108.59
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.9332;0.13;581.937
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.947104;0.13;1187.83
bench1_base_variant;2048;1;1024;4096;0;0;0;0;6.87002;0.13;163.755
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;6.86117;0.13;163.966
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.09675;0.13;1025.76
